"Official.Name","n","LONGITUDE","LATITUDE","College.Univ","X","X.1","Player","Year","Rnd","Pos"
"Baylor University",56,"-97.119359","31.545956","Baylor",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Baylor_Athletics_logo.svg/100px-Baylor_Athletics_logo.svg.png","Terrance Ganaway",2012,6,"RB"
"Baylor University",56,"-97.119359","31.545956","Baylor",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Baylor_Athletics_logo.svg/100px-Baylor_Athletics_logo.svg.png","Jay Finley",2011,7,"RB"
"Baylor University",56,"-97.119359","31.545956","Baylor",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Baylor_Athletics_logo.svg/100px-Baylor_Athletics_logo.svg.png","Ahmad Dixon",2014,7,"DB"
"Baylor University",56,"-97.119359","31.545956","Baylor",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Baylor_Athletics_logo.svg/100px-Baylor_Athletics_logo.svg.png","Philip Blake",2012,4,"OL"
"Baylor University",56,"-97.119359","31.545956","Baylor",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Baylor_Athletics_logo.svg/100px-Baylor_Athletics_logo.svg.png","Mikail Baker",2011,7,"DB"
"Baylor University",56,"-97.119359","31.545956","Baylor",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Baylor_Athletics_logo.svg/100px-Baylor_Athletics_logo.svg.png","Willie Andrews",2006,7,"DB"
"Benedictine University",1,"-88.095948","41.776395","Benedictine",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/b/b8/Benedictine_University_logo.jpg/220px-Benedictine_University_logo.jpg",NA,NA,NA,NA
"Bentley University",1,"-71.220148","42.388798","Bentley",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/1/15/Bentley_University_seal.svg/150px-Bentley_University_seal.svg.png","Mackenzy Bernadeau",2008,7,"G"
"Bethune-Cookman University",8,"-81.031429","29.210193","Bethune-Cookman",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Bethune_Cookman_Wildcats_Script_Logo.png/150px-Bethune_Cookman_Wildcats_Script_Logo.png","Nick Collins",2005,2,"DB"
"Bloomsburg University of Pennsylvania",3,"-76.446383","41.007989","Bloomsburg",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/BU_Huskies_logo.png/150px-BU_Huskies_logo.png","Larry Webster",2014,4,"DE"
"Bloomsburg University of Pennsylvania",3,"-76.446383","41.007989","Bloomsburg",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/BU_Huskies_logo.png/150px-BU_Huskies_logo.png","Jahri Evans",2006,4,"T"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Titus Young",2011,2,"WR"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Billy Winn",2012,6,"DT"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Kyle Wilson",2010,1,"DB"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Brandyn Thompson",2011,7,"DB"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Jamar Taylor",2013,2,"DB"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Derek Schouman",2007,7,"TE"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Orlando Scandrick",2008,5,"DB"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Nate Potter",2012,7,"T"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Austin Pettis",2011,3,"WR"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Matt Paradis",2014,6,"OL"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Legedu Naanee",2007,5,"WR"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Shea McClellin",2012,1,"DE"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Doug Martin",2012,1,"RB"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Charles Leno",2014,7,"T"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Demarcus Lawrence",2014,2,"DE"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","George Iloka",2012,5,"DB"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Korey Hall",2007,6,"LB"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Tyrone Crawford",2012,3,"DE"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Daryn Colledge",2006,2,"T"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Ryan Clady",2008,1,"T"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Gerald Alexander",2007,2,"DB"
"Boise State University",33,"-116.205789","43.604403","Boise St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Boise_State_%22B%22_logo.svg/150px-Boise_State_%22B%22_logo.svg.png","Jay Ajayi",2015,5,"RB"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","Andre Williams",2014,4,"RB"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","Jeremy Trueblood",2006,2,"T"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","DeJuan Tribble",2008,6,"DB"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","Matt Tennant",2010,5,"C"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","Ian Silberman",2015,6,"G"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","Matt Ryan",2008,1,"QB"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","Kaleb Ramsey",2014,7,"DE"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","Kevin Pierre-Louis",2014,4,"LB"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","Brian Mihalik",2015,7,"DE"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","James Marten",2007,3,"T"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","Luke Kuechly",2012,1,"LB"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","Mathias Kiwanuka",2006,1,"DE"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","Andy Gallik",2015,6,"C"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","Nate Freese",2014,7,"K"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","Gosder Cherilus",2008,1,"T"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","Anthony Castonzo",2011,1,"T"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","Will Blackmon",2006,4,"DB"
"Boston College",63,"-71.171488","42.337688","Boston Col.",NA,"http://cdn.bleacherreport.net/images/team_logos/328x328/boston_college_football.png","Josh Beekman",2007,4,"C"
"Boston University",5,"-71.09984","42.349581","Boston Univ.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Boston_University_Terriers.svg/200px-Boston_University_Terriers.svg.png",NA,NA,NA,NA
"Bowling Green State University-Main Campus",12,"-83.637531","41.377036","Bowling Green",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Bowling_Green_Falcons_wordmark.svg/250px-Bowling_Green_Falcons_wordmark.svg.png","Scott Mruczkowski",2005,7,"C"
"Bowling Green State University-Main Campus",12,"-83.637531","41.377036","Bowling Green",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Bowling_Green_Falcons_wordmark.svg/250px-Bowling_Green_Falcons_wordmark.svg.png","Kory Lichtensteiger",2008,4,"C"
"Bowling Green State University-Main Campus",12,"-83.637531","41.377036","Bowling Green",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Bowling_Green_Falcons_wordmark.svg/250px-Bowling_Green_Falcons_wordmark.svg.png","Chris Jones",2013,6,"DT"
"Bowling Green State University-Main Campus",12,"-83.637531","41.377036","Bowling Green",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Bowling_Green_Falcons_wordmark.svg/250px-Bowling_Green_Falcons_wordmark.svg.png","Omar Jacobs",2006,5,"QB"
"Brigham Young University-Provo",60,"-111.649281","40.250851","BYU",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/BYU_Athletic_Logo.svg/120px-BYU_Athletic_Logo.svg.png","Scott Young",2005,5,"G"
"Brigham Young University-Provo",60,"-111.649281","40.250851","BYU",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/BYU_Athletic_Logo.svg/120px-BYU_Athletic_Logo.svg.png","Todd Watkins",2006,7,"WR"
"Brigham Young University-Provo",60,"-111.649281","40.250851","BYU",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/BYU_Athletic_Logo.svg/120px-BYU_Athletic_Logo.svg.png","Kyle Van Noy",2014,2,"LB"
"Brigham Young University-Provo",60,"-111.649281","40.250851","BYU",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/BYU_Athletic_Logo.svg/120px-BYU_Athletic_Logo.svg.png","Brady Poppinga",2005,4,"LB"
"Brigham Young University-Provo",60,"-111.649281","40.250851","BYU",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/BYU_Athletic_Logo.svg/120px-BYU_Athletic_Logo.svg.png","Dennis Pitta",2010,4,"TE"
"Brigham Young University-Provo",60,"-111.649281","40.250851","BYU",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/BYU_Athletic_Logo.svg/120px-BYU_Athletic_Logo.svg.png","Bryan Kehl",2008,4,"LB"
"Brigham Young University-Provo",60,"-111.649281","40.250851","BYU",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/BYU_Athletic_Logo.svg/120px-BYU_Athletic_Logo.svg.png","John Beck",2007,2,"QB"
"Brigham Young University-Provo",60,"-111.649281","40.250851","BYU",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/BYU_Athletic_Logo.svg/120px-BYU_Athletic_Logo.svg.png","Ezekiel Ansah",2013,1,"DE"
"Brigham Young University-Provo",60,"-111.649281","40.250851","BYU",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/BYU_Athletic_Logo.svg/120px-BYU_Athletic_Logo.svg.png","Shaun Nua",2005,7,"DE"
"Brown University",3,"-71.404467","41.827605","Brown",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Brown_Bears_wordmark.png/100px-Brown_Bears_wordmark.png","Zak DeOssie",2007,4,"LB"
"Brown University",3,"-71.404467","41.827605","Brown",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Brown_Bears_wordmark.png/100px-Brown_Bears_wordmark.png","David Howard",2010,7,"DT"
"Butte College",1,"-121.644691","39.649116","Butte JC (CA)",NA,"https://upload.wikimedia.org/wikipedia/en/1/18/BC_logo.jpg",NA,NA,NA,NA
"California State University-Chico",1,"-121.846333","39.728003","Cal State-Chico",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/6/64/Chico_State_Wildcats_logo.svg/200px-Chico_State_Wildcats_logo.svg.png",NA,NA,NA,NA
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Devon Wylie",2012,4,"WR"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Dwayne Wright",2007,4,"RB"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Paul Williams",2007,3,"WR"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Cody Wichmann",2015,6,"G"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Phillip Thomas",2013,4,"DB"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Derron Smith",2015,6,"FS"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Jason Shirley",2008,5,"DT"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","James Sanders",2005,4,"DB"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Marcus McCauley",2007,3,"DB"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Ryan Mathews",2010,1,"RB"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Richard Marshall",2006,2,"DB"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Logan Mankins",2005,1,"G"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Adam Jennings",2006,6,"WR"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Andrew Jackson",2011,7,"OL"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Tyeler Davison",2015,5,"DT"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Tyrone Culver",2006,6,"DB"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Chris Carter",2011,5,"LB"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Derek Carr",2014,2,"QB"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Davante Adams",2014,2,"WR"
"California State University-Fresno",59,"-119.748258","36.814477","Fresno St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fresno_State_Bulldogs_Logo.svg/200px-Fresno_State_Bulldogs_Logo.svg.png","Chris Denman",2007,7,"T"
"California State University-Fullerton",17,"-117.885349","33.883627","Cal State-Fullerton",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Cal_State_Fullerton_Titans_logo.svg/250px-Cal_State_Fullerton_Titans_logo.svg.png",NA,NA,NA,NA
"California State University-Long Beach",6,"-118.1123","33.782752","Long Beach St.",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Long_Beach_State_Athletics_logo.svg/125px-Long_Beach_State_Athletics_logo.svg.png",NA,NA,NA,NA
"California State University-Northridge",1,"-118.526817","34.23671","Cal State-Northridge",NA,"https://upload.wikimedia.org/wikipedia/en/d/df/CalStateNorthridgeMatadors.png",NA,NA,NA,NA
"California State University-Sacramento",1,"-121.42194","38.55745","Cal State-Sacramento",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/b/b1/Sacramento_State_Hornets_Logo.svg/150px-Sacramento_State_Hornets_Logo.svg.png",NA,NA,NA,NA
"California University of Pennsylvania",1,"-79.884477","40.066473","California (PA)",NA,"https://upload.wikimedia.org/wikipedia/en/f/fa/California_University_of_Pennsylvania_%28emblem%29.png","Eric Kush",2013,6,"C"
"Cameron University",1,"-98.434163","34.606487","Cameron",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Cameron_Athletics_logo.png/200px-Cameron_Athletics_logo.png",NA,NA,NA,NA
"Carson-Newman University",5,"-83.492183","36.122224","Carson-Newman",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/CarsonNewmanEagles.png/200px-CarsonNewmanEagles.png",NA,NA,NA,NA
"Case Western Reserve University",1,"-81.605769","41.500812","Case Western Reserve",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Case_Western_Reserve_University_Spartans_logo_mascot.png/150px-Case_Western_Reserve_University_Spartans_logo_mascot.png",NA,NA,NA,NA
"Catawba College",1,"-80.486575","35.692445","Catawba",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/CatawbaCollegeAthletics-CFeathers.jpg/220px-CatawbaCollegeAthletics-CFeathers.jpg",NA,NA,NA,NA
