Player_Id,Year,Rnd,Pick,Tm,Player,Pos,Position.Standard,First4AV,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TDs,Rec,Rec_Yds,Rec_Tds,Tkl,Def_Int,Sk,Official.Name,LONGITUDE,LATITUDE
KernMa20,1995,3,76,BUF,Marlon Kerner,DB,DB,7,22,1998,0,0,0,7,7,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,3,1,Ohio State University-Main Campus,-83.009001,39.998389
KellRo20,1997,2,33,NOR,Rob Kelly,DB,DB,8,23,2000,0,0,0,8,8,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,4,,Ohio State University-Main Campus,-83.009001,39.998389
KatzAn20,1999,1,28,NWE,Andy Katzenmoyer,LB,LB,10,21,2000,0,0,1,10,10,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,1,3.5,Ohio State University-Main Campus,-83.009001,39.998389
JenkMi00,2004,1,29,ATL,Michael Jenkins,WR,WR,24,22,2012,0,0,6,39,32,130,NA,NA,NA,NA,NA,2,4,0,354,4427,25,17,NA,,Ohio State University-Main Campus,-83.009001,39.998389
HydeCa00,2014,2,57,SFO,Carlos Hyde,RB,RB,5,23,2016,0,0,0,5,5,29,NA,NA,NA,NA,NA,339,1332,13,39,211,0,NA,NA,,Ohio State University-Main Campus,-83.009001,39.998389
HoyiBo00,1996,3,85,PHI,Bobby Hoying,QB,QB,2,24,2000,0,0,1,3,3,22,244,456,2544,11,15,42,156,0,NA,NA,NA,NA,NA,,Ohio State University-Main Campus,-83.009001,39.998389
HowaTy20,1997,3,84,ARI,Ty Howard,DB,DB,2,23,2000,0,0,0,2,2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,1,Ohio State University-Main Campus,-83.009001,39.998389
HousKe01,2000,7,228,NOR,Kevin Houser,C,C,3,23,2010,0,0,0,7,6,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,,Ohio State University-Main Campus,-83.009001,39.998389
HomaRo00,2011,6,200,MIN,Ross Homan,LB,LB,0,24,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Ohio State University-Main Campus,-83.009001,39.998389
HolmSa00,2006,1,25,PIT,Santonio Holmes,WR,WR,43,22,2014,0,0,6,47,35,112,0,1,0,0,0,16,89,0,389,6030,36,9,NA,,Ohio State University-Main Campus,-83.009001,39.998389
HineJe00,2011,5,158,STL,Jermale Hines,DB,DB,0,23,2011,0,0,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,,Ohio State University-Main Campus,-83.009001,39.998389
HeywCa01,2011,1,31,PIT,Cameron Heyward,DE,DE,27,22,2016,0,0,3,25,25,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,NA,25,Ohio State University-Main Campus,-83.009001,39.998389
HeueJe00,2015,3,92,DEN,Jeff Heuerman,TE,TE,0,22,2016,0,0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,2,48,0,NA,NA,,Ohio State University-Main Campus,-83.009001,39.998389
HerrDa00,2012,6,191,CIN,Dan Herron,RB,RB,5,23,2015,0,0,0,5,0,35,NA,NA,NA,NA,NA,112,468,1,31,277,0,7,NA,,Ohio State University-Main Campus,-83.009001,39.998389
HawkA.20,2006,1,5,GNB,A.J. Hawk,LB,LB,0,22,2016,0,0,10,59,56,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644,9,20,Ohio State University-Main Campus,-83.009001,39.998389
HartBe00,2004,3,68,IND,Ben Hartsock,TE,TE,2,24,2013,0,0,2,2,0,131,NA,NA,NA,NA,NA,NA,NA,NA,31,312,1,6,NA,,Ohio State University-Main Campus,-83.009001,39.998389
HarrRa00,1994,4,114,CHI,Raymont Harris,RB,RB,20,23,2000,0,0,3,19,17,54,NA,NA,NA,NA,NA,684,2509,16,114,739,1,NA,NA,,Ohio State University-Main Campus,-83.009001,39.998389
HankJo00,2013,2,49,NYG,Johnathan Hankins,DT,DT,11,21,2016,0,0,3,11,11,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,8.5,Ohio State University-Main Campus,-83.009001,39.998389
HallRo02,2007,5,169,IND,Roy Hall,WR,WR,0,23,2008,0,0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,1,9,0,4,NA,,Ohio State University-Main Campus,-83.009001,39.998389
GranLa99,2008,7,214,SFO,Larry Grant,LB,LB,10,23,2013,0,0,1,10,4,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,5,Ohio State University-Main Campus,-83.009001,39.998389
GranDo00,2015,4,121,PIT,Doran Grant,CB,DB,0,22,2015,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Ohio State University-Main Campus,-83.009001,39.998389
GonzAn00,2007,1,32,IND,Anthony Gonzalez,WR,WR,16,23,2011,0,0,1,16,16,40,NA,NA,NA,NA,NA,NA,NA,NA,99,1307,7,NA,NA,,Ohio State University-Main Campus,-83.009001,39.998389
GlenTe00,1996,1,7,NWE,Terry Glenn,WR,WR,42,22,2007,0,1,9,67,36,137,0,2,0,0,0,20,139,1,593,8823,44,14,NA,,Ohio State University-Main Campus,-83.009001,39.998389
GinnTe00,2007,1,9,MIA,Ted Ginn,WR,WR,25,22,2016,0,0,4,37,16,145,1,1,10,0,0,46,355,2,287,3907,22,16,NA,,Ohio State University-Main Campus,-83.009001,39.998389
GibsTh99,2010,4,116,PIT,Thaddeus Gibson,DE,DE,0,22,2012,0,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Ohio State University-Main Campus,-83.009001,39.998389
GholVe99,2008,1,6,NYJ,Vernon Gholston,DE,DE,8,22,2010,0,0,0,8,8,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,,Ohio State University-Main Campus,-83.009001,39.998389
GermRe00,2001,7,214,BUF,Reggie Germany,WR,WR,2,23,2001,0,0,0,2,2,16,NA,NA,NA,NA,NA,NA,NA,NA,12,203,0,5,NA,,Ohio State University-Main Campus,-83.009001,39.998389
GermJo00,1999,4,101,STL,Joe Germaine,QB,QB,1,24,1999,0,0,0,1,1,3,9,16,136,1,2,3,0,0,NA,NA,NA,NA,NA,,Ohio State University-Main Campus,-83.009001,39.998389
GeorEd00,1996,1,14,HOU,Eddie George,RB,RB,64,23,2004,1,4,9,77,75,141,NA,NA,NA,NA,NA,2865,10441,68,268,2227,10,4,NA,,Ohio State University-Main Campus,-83.009001,39.998389
GambCh20,2004,1,28,CAR,Chris Gamble,DB,DB,37,21,2012,0,0,8,47,47,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438,27,1,Ohio State University-Main Campus,-83.009001,39.998389
GallJo00,1995,1,8,SEA,Joey Galloway,WR,WR,48,23,2010,0,0,10,77,42,198,1,1,-1,0,0,63,496,1,701,10950,77,17,NA,,Ohio State University-Main Campus,-83.009001,39.998389
FragRe00,2013,7,240,CIN,Reid Fragel,OL,T,0,23,2015,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Ohio State University-Main Campus,-83.009001,39.998389
FoxxDu20,2005,3,80,MIN,Dustin Fox,DB,DB,0,22,2008,0,0,0,0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,,Ohio State University-Main Campus,-83.009001,39.998389
FinkMi21,1997,6,189,CAR,Matt Finkes,DE,DE,1,22,1997,0,0,0,1,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Ohio State University-Main Campus,-83.009001,39.998389
EbneNa00,2012,6,197,NWE,Nate Ebner,DB,DB,4,23,2016,0,0,0,4,4,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,,Ohio State University-Main Campus,-83.009001,39.998389
DudlRi00,1996,1,9,OAK,Rickey Dudley,TE,TE,24,24,2004,0,0,5,24,22,108,NA,NA,NA,NA,NA,2,-9,0,221,3024,33,NA,NA,,Ohio State University-Main Campus,-83.009001,39.998389
DiggNa20,2000,4,98,GNB,Na'il Diggs,LB,LB,39,22,2011,0,0,9,56,36,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539,5,11.5,Ohio State University-Main Campus,-83.009001,39.998389
CothJe00,1994,3,66,CIN,Jeff Cothran,FB,FB,3,23,1996,0,0,2,3,3,39,NA,NA,NA,NA,NA,57,191,1,19,117,1,NA,NA,,Ohio State University-Main Campus,-83.009001,39.998389
CombDe20,2001,7,228,OAK,Derek Combs,DB,DB,1,22,2003,0,0,0,1,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,,Ohio State University-Main Campus,-83.009001,39.998389
ColeKu99,2010,7,244,PHI,Kurt Coleman,DB,DB,17,22,2016,0,0,4,22,13,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,19,1,Ohio State University-Main Campus,-83.009001,39.998389
ClemNa99,2001,1,21,BUF,Nate Clements,DB,DB,38,21,2012,0,1,10,64,39,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656,36,4.5,Ohio State University-Main Campus,-83.009001,39.998389
ClarAd20,2004,7,227,PHI,Adrien Clarke,G,G,8,23,2007,0,0,1,8,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Ohio State University-Main Campus,-83.009001,39.998389
ChekCh00,2011,4,113,OAK,Chimdi Chekwa,DB,DB,2,23,2016,0,0,0,2,2,35,NA,NA,NA,NA,NA,NA,NA,NA,1,22,0,46,NA,,Ohio State University-Main Campus,-83.009001,39.998389
CartDr00,2004,5,163,CAR,Drew Carter,WR,WR,8,23,2007,0,0,0,8,8,33,NA,NA,NA,NA,NA,2,18,0,71,977,8,3,NA,,Ohio State University-Main Campus,-83.009001,39.998389
CarpBo20,2006,1,18,DAL,Bobby Carpenter,LB,LB,8,23,2012,0,0,0,10,5,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,1,3.5,Ohio State University-Main Campus,-83.009001,39.998389
